year,engine size,automatic transmission,mileage,fuel type,tax,mpg,price
2017,2.0,yes,15815.0,diesel,145.0,67.3,21156.0
2019,1.0,no,10.0,petrol,150.0,50.4,21200.0
2019,1.3,no,5132.0,petrol,145.0,47.1,21250.0
2019,2.0,yes,10206.0,petrol,145.0,47.9,21250.0
2018,2.0,yes,14238.0,diesel,145.0,65.7,21250.0
2019,1.3,yes,10651.0,petrol,145.0,45.6,21290.0
2019,1.5,yes,14064.0,petrol,150.0,34.0,21295.0
2017,2.0,yes,33610.0,diesel,145.0,54.3,21299.0
2016,2.1,yes,17268.0,diesel,125.0,60.1,21400.0
2019,1.5,no,3250.0,petrol,145.0,45.6,21450.0
2019,1.0,no,4000.0,petrol,145.0,47.1,21450.0
2019,1.0,no,5014.0,petrol,145.0,50.4,21490.0
2019,2.0,no,110.0,diesel,145.0,50.4,21490.0
2019,1.6,no,5000.0,diesel,145.0,49.6,21495.0
2019,2.0,yes,8303.0,diesel,145.0,56.5,21495.0
2019,2.0,no,6104.0,diesel,145.0,64.2,21495.0
2019,2.0,no,5075.0,diesel,145.0,46.3,21498.0
2019,2.0,no,10.0,diesel,145.0,49.6,21498.0
2018,2.1,yes,12123.0,diesel,145.0,60.1,21498.0
2014,3.0,yes,57924.0,diesel,260.0,41.5,21500.0
2018,2.0,yes,20007.0,diesel,150.0,49.6,21500.0
2019,1.5,no,4067.0,petrol,145.0,52.3,21500.0
2018,2.0,no,19224.0,diesel,145.0,52.3,21575.0
2019,1.5,no,22.0,diesel,145.0,48.7,21644.0
2019,1.5,yes,10995.0,petrol,145.0,42.2,21650.0
2019,2.0,no,2500.0,diesel,145.0,62.8,21650.0
2019,2.0,no,3720.0,diesel,145.0,46.3,21676.0
2019,1.5,no,4708.0,petrol,145.0,38.2,21690.0
2019,1.6,no,8409.0,diesel,150.0,51.4,21695.0
2019,1.5,no,46.0,petrol,145.0,40.9,21698.0
2019,1.5,yes,3906.0,petrol,145.0,39.2,21750.0
2018,2.0,yes,16457.0,diesel,150.0,49.6,21750.0
2016,2.1,yes,52852.0,diesel,125.0,56.5,21750.0
2019,2.0,no,11567.0,diesel,145.0,37.7,21790.0
2019,1.2,no,7535.0,petrol,145.0,44.1,21790.0
2019,1.5,yes,4389.0,petrol,145.0,40.9,21850.0
2019,2.0,no,123.0,diesel,145.0,61.4,21858.0
2019,1.6,no,5150.0,diesel,145.0,52.3,21888.0
2019,1.6,no,6012.0,diesel,145.0,51.4,21900.0
2016,2.0,yes,20737.0,diesel,145.0,54.3,21900.0
2016,3.5,yes,50000.0,petrol,235.0,39.2,21950.0
2019,1.5,yes,11960.0,petrol,145.0,50.4,21950.0
2019,2.5,yes,10124.0,diesel,145.0,28.0,21980.0
2019,1.3,no,16.0,petrol,145.0,28.5,21980.0
2019,1.5,no,2921.0,petrol,145.0,44.1,21980.0
2015,3.0,no,47000.0,diesel,160.0,52.3,21990.0
2018,1.5,no,18503.0,petrol,145.0,54.3,21990.0
2019,1.6,no,6642.0,diesel,145.0,52.3,21991.0
2019,1.5,no,3500.0,petrol,145.0,53.3,21991.0
2018,2.1,yes,12767.0,diesel,150.0,61.4,21991.0
2019,2.0,no,4000.0,diesel,145.0,39.2,21995.0
2019,1.5,no,6014.0,petrol,145.0,40.3,21995.0
2019,1.5,yes,3000.0,petrol,145.0,45.6,21995.0
2018,1.5,yes,2500.0,petrol,150.0,46.3,21995.0
2019,1.6,no,3248.0,diesel,145.0,49.6,21995.0
2019,1.6,yes,3610.0,diesel,145.0,52.3,21995.0
2017,2.0,yes,13941.0,petrol,145.0,48.7,21998.0
2018,2.0,yes,20892.0,petrol,145.0,43.5,21999.0
2019,2.0,yes,100.0,diesel,145.0,46.3,21999.0
2018,2.0,no,11407.0,diesel,145.0,47.9,21999.0
2018,1.5,yes,2570.0,petrol,145.0,40.4,22000.0
2019,1.5,no,2664.0,petrol,145.0,40.4,22000.0
2018,2.0,yes,20017.0,petrol,145.0,44.8,22000.0
2017,2.0,yes,58056.0,diesel,145.0,54.3,22000.0
2017,2.0,yes,10048.0,diesel,150.0,60.1,22000.0
2017,2.1,yes,13567.0,diesel,30.0,64.2,22052.0
2017,2.0,yes,25399.0,diesel,145.0,65.7,22119.0
2019,2.0,yes,2000.0,diesel,145.0,49.6,22160.0
2018,2.0,no,21821.0,diesel,150.0,42.2,22231.0
2019,2.0,no,5000.0,diesel,145.0,62.8,22250.0
2017,2.0,no,21269.0,diesel,125.0,58.9,22251.0
2019,1.5,yes,1966.0,petrol,145.0,40.4,22260.0
2019,1.5,yes,5209.0,petrol,145.0,42.8,22276.0
2019,1.5,no,4710.0,petrol,145.0,41.5,22280.0
2019,1.6,no,8028.0,diesel,145.0,50.4,22330.0
2018,2.0,yes,10116.0,petrol,145.0,48.7,22346.0
2017,2.0,yes,30141.0,diesel,145.0,60.1,22350.0
2018,2.1,yes,8109.0,diesel,145.0,56.5,22412.0
2019,1.5,no,100.0,petrol,145.0,45.6,22450.0
2019,1.6,no,6925.0,diesel,145.0,51.4,22480.0
2019,1.5,yes,8129.0,petrol,150.0,44.1,22490.0
2016,2.0,yes,20303.0,diesel,165.0,49.6,22490.0
2020,2.0,no,4926.0,diesel,145.0,50.4,22490.0
2018,1.5,no,13732.0,petrol,145.0,54.3,22490.0
2019,1.6,no,6110.0,diesel,150.0,50.4,22491.0
2019,1.6,yes,548.0,diesel,145.0,47.1,22495.0
2018,2.0,yes,14000.0,petrol,145.0,44.8,22499.0
2019,1.5,yes,5419.0,petrol,145.0,48.7,22499.0
2019,1.5,no,2252.0,petrol,145.0,41.5,22500.0
2019,1.5,yes,14924.0,petrol,145.0,42.2,22500.0
2019,1.5,yes,1900.0,petrol,145.0,44.8,22500.0
2020,1.0,no,484.0,petrol,145.0,50.4,22500.0
2016,3.0,yes,31910.0,petrol,200.0,41.5,22632.0
2017,2.0,no,21000.0,diesel,125.0,58.9,22650.0
2015,3.0,yes,32988.0,diesel,205.0,47.1,22666.0
2017,2.1,yes,14161.0,diesel,145.0,67.3,22720.0
2019,2.0,yes,4797.0,petrol,145.0,39.2,22750.0
2019,1.5,no,10879.0,petrol,145.0,39.8,22750.0
2019,1.6,no,5433.0,diesel,145.0,47.9,22750.0
2017,2.1,yes,11837.0,diesel,125.0,56.5,22750.0
2019,2.0,no,123.0,diesel,145.0,64.2,22770.0
2015,2.0,yes,42332.0,petrol,235.0,37.7,22806.0
2018,1.5,yes,11163.0,petrol,145.0,46.3,22849.0
2019,2.0,yes,6202.0,diesel,145.0,56.5,22850.0
2019,1.5,no,3000.0,petrol,145.0,41.5,22871.0
2019,1.2,no,2012.0,petrol,145.0,45.6,22890.0
2019,2.1,no,6257.0,diesel,145.0,46.3,22890.0
2019,1.6,yes,6125.0,diesel,145.0,52.3,22897.0
2018,2.0,yes,10346.0,petrol,145.0,43.5,22899.0
2019,2.0,yes,12568.0,petrol,145.0,47.9,22900.0
2019,1.5,yes,6650.0,petrol,145.0,44.1,22910.0
2015,3.0,yes,19000.0,diesel,200.0,47.1,22950.0
2019,1.5,yes,4555.0,petrol,145.0,50.4,22950.0
2019,1.6,no,1484.0,diesel,145.0,51.4,22950.0
2019,2.0,yes,8225.0,diesel,150.0,61.4,22950.0
2019,1.5,yes,13115.0,diesel,145.0,67.3,22980.0
2020,1.3,no,2125.0,petrol,145.0,28.5,22990.0
2019,2.0,yes,1587.0,petrol,145.0,40.9,22990.0
2016,3.0,yes,39239.0,diesel,235.0,42.8,22990.0
2019,1.5,yes,3440.0,petrol,145.0,43.5,22990.0
2019,1.0,yes,2405.0,petrol,145.0,44.1,22990.0
2019,1.5,no,1000.0,petrol,145.0,45.6,22990.0
2016,3.0,yes,49521.0,diesel,160.0,51.4,22990.0
2019,1.6,no,4240.0,diesel,145.0,52.3,22990.0
2019,2.0,yes,3055.0,diesel,145.0,56.5,22990.0
2019,2.0,no,1948.0,petrol,145.0,40.4,22991.0
2016,2.3,no,17515.0,petrol,235.0,36.7,22992.0
2018,1.4,yes,13014.0,petrol,145.0,39.8,22995.0
2019,2.0,no,17303.0,diesel,145.0,43.5,22995.0
2020,1.5,no,1001.0,petrol,150.0,49.6,22999.0
2019,1.6,no,3000.0,diesel,145.0,49.6,23000.0
2019,2.0,no,2500.0,diesel,145.0,50.4,23000.0
2019,1.6,no,2000.0,diesel,145.0,65.7,23199.0
2020,1.5,no,1850.0,petrol,145.0,44.8,23229.0
2018,2.0,yes,12527.0,diesel,145.0,61.4,23354.0
2016,3.0,yes,37998.0,diesel,160.0,50.4,23400.0
2019,1.5,yes,15481.0,petrol,145.0,41.5,23434.0
2019,2.0,yes,18810.0,petrol,145.0,42.2,23480.0
2019,2.0,yes,6771.0,petrol,145.0,48.7,23480.0
2017,2.0,yes,16821.0,petrol,200.0,42.2,23490.0
2019,1.6,yes,3393.0,diesel,145.0,47.1,23490.0
2020,1.6,yes,10.0,petrol,145.0,52.3,23490.0
2018,2.0,no,9000.0,diesel,145.0,60.1,23490.0
2019,2.0,no,2851.0,petrol,145.0,34.0,23495.0
2018,3.0,yes,4666.0,petrol,145.0,32.5,23499.0
2017,2.0,yes,22491.0,petrol,145.0,43.5,23499.0
2019,1.5,yes,8000.0,petrol,145.0,40.9,23500.0
2018,2.1,yes,22741.0,diesel,145.0,52.3,23500.0
2019,1.5,yes,4783.0,petrol,145.0,46.3,23516.0
2018,2.1,yes,10466.0,diesel,145.0,56.5,23635.0
2019,1.6,no,5000.0,diesel,145.0,46.3,23750.0
2019,2.1,yes,19735.0,diesel,145.0,48.7,23750.0
2019,2.0,yes,2000.0,diesel,145.0,51.4,23750.0
2019,1.5,yes,3604.0,diesel,145.0,60.1,23799.0
2019,2.0,yes,100.0,diesel,145.0,45.6,23850.0
2020,1.5,yes,50.0,petrol,145.0,44.1,23890.0
2019,1.3,yes,2502.0,petrol,145.0,44.8,23900.0
2019,2.0,yes,7951.0,petrol,150.0,47.9,23950.0
2019,1.3,yes,6945.0,petrol,150.0,28.5,23980.0
2019,2.0,no,100.0,diesel,145.0,42.8,23980.0
2020,1.6,yes,2800.0,diesel,150.0,51.4,23989.0
2018,2.0,yes,51223.0,diesel,150.0,70.6,23989.0
2017,2.0,no,10860.0,petrol,150.0,35.8,23990.0
2019,2.4,no,10663.0,diesel,260.0,40.4,23990.0
2019,1.6,no,100.0,diesel,145.0,52.3,23990.0
2020,2.0,no,18.0,diesel,145.0,56.5,23990.0
2018,2.0,yes,17711.0,diesel,145.0,65.7,23990.0
2019,2.0,no,5996.0,diesel,145.0,67.3,23990.0
2019,2.0,no,1853.0,petrol,145.0,34.0,23995.0
2018,2.0,yes,20867.0,petrol,145.0,38.2,23995.0
2017,2.0,yes,14952.0,petrol,145.0,42.2,23995.0
2019,2.0,yes,6900.0,petrol,145.0,46.3,23995.0
2019,1.6,no,3717.0,diesel,145.0,51.4,23995.0
2019,1.0,no,50.0,petrol,145.0,48.7,23996.0
2019,2.0,no,15.0,petrol,150.0,34.0,23997.0
2017,2.0,no,13383.0,diesel,145.0,58.9,23998.0
2018,2.0,yes,9544.0,petrol,145.0,48.7,23999.0
2019,1.0,no,1606.0,petrol,145.0,50.4,23999.0
2019,2.0,no,10012.0,diesel,150.0,35.3,24000.0
2019,2.0,yes,7747.0,diesel,145.0,50.4,24000.0
2019,1.5,yes,1502.0,diesel,145.0,60.1,24099.0
2019,1.5,yes,3250.0,petrol,145.0,44.1,24199.0
2019,1.6,no,7010.0,diesel,145.0,47.9,24290.0
2019,2.0,no,4599.0,diesel,145.0,42.8,24396.0
2017,2.0,no,16126.0,diesel,145.0,50.4,24450.0
2020,1.3,no,16.0,petrol,145.0,28.5,24480.0
2017,2.0,yes,19402.0,petrol,145.0,44.1,24480.0
2019,1.5,no,2425.0,petrol,145.0,51.4,24480.0
2019,2.0,yes,5398.0,petrol,145.0,38.2,24490.0
2019,2.0,no,9232.0,petrol,150.0,42.8,24490.0
2019,2.0,no,5345.0,diesel,145.0,50.4,24490.0
2019,1.5,yes,2476.0,diesel,145.0,65.7,24490.0
2020,1.5,no,3000.0,petrol,150.0,47.1,24495.0
2017,2.1,yes,21650.0,diesel,150.0,54.3,24498.0
2016,2.0,yes,57146.0,diesel,160.0,50.4,24499.0
2019,2.0,yes,1598.0,diesel,145.0,55.4,24499.0
2019,2.0,yes,2393.0,petrol,145.0,38.2,24500.0
2018,2.0,yes,25150.0,diesel,145.0,70.6,24500.0
2018,2.1,yes,12397.0,diesel,145.0,58.9,24546.0
2020,2.0,no,22462.0,diesel,145.0,50.4,24590.0
2019,2.0,yes,123.0,diesel,145.0,49.6,24626.0
2019,2.0,no,1000.0,diesel,145.0,68.9,24680.0
2019,2.0,no,3248.0,diesel,145.0,52.3,24690.0
2017,2.0,yes,29340.0,petrol,150.0,38.2,24699.0
2019,1.5,yes,13479.0,petrol,145.0,47.1,24748.0
2018,2.0,yes,21500.0,petrol,145.0,39.2,24750.0
2018,2.1,yes,24881.0,diesel,150.0,56.5,24750.0
2019,1.3,no,5292.0,petrol,145.0,47.1,24799.0
2017,2.0,yes,7501.0,diesel,145.0,57.7,24799.0
2019,1.5,yes,1446.0,petrol,145.0,45.6,24849.0
2019,2.0,yes,1296.0,diesel,150.0,49.6,24881.0
2019,2.0,yes,1440.0,diesel,145.0,56.5,24890.0
2019,2.0,yes,1932.0,petrol,145.0,38.2,24950.0
2019,1.5,yes,3555.0,petrol,150.0,42.2,24950.0
2019,2.0,no,5800.0,diesel,145.0,47.9,24950.0
2018,1.4,yes,18010.0,petrol,145.0,49.6,24985.0
2019,2.0,yes,7676.0,diesel,145.0,55.4,24987.0
2019,2.0,no,1600.0,petrol,145.0,34.0,24990.0
2019,1.5,no,6000.0,petrol,145.0,43.5,24990.0
2019,2.0,no,3000.0,diesel,145.0,47.9,24990.0
2019,2.0,no,2371.0,diesel,150.0,47.9,24990.0
2019,2.0,yes,12341.0,diesel,145.0,67.3,24990.0
2019,2.0,no,6375.0,diesel,145.0,32.5,24995.0
2019,2.0,yes,12000.0,diesel,145.0,46.3,24995.0
2019,2.0,no,5552.0,diesel,145.0,50.4,24995.0
2016,2.1,yes,36000.0,diesel,125.0,56.5,24995.0
2017,2.1,yes,19500.0,diesel,150.0,58.9,24995.0
2019,2.0,yes,4740.0,diesel,145.0,61.4,24995.0
2018,2.1,no,23275.0,diesel,145.0,46.3,24998.0
2019,2.0,yes,4985.0,diesel,145.0,42.2,24999.0
2019,2.0,yes,20.0,diesel,145.0,46.3,24999.0
2019,2.0,no,2266.0,diesel,145.0,47.9,24999.0
2018,2.0,yes,9695.0,diesel,145.0,64.2,24999.0
2019,2.0,yes,1000.0,petrol,145.0,38.2,25000.0
2019,1.5,no,3103.0,petrol,145.0,40.9,25000.0
2019,1.5,yes,8346.0,petrol,145.0,44.1,25000.0
2017,2.0,yes,19000.0,petrol,145.0,45.6,25000.0
2018,2.1,yes,4944.0,diesel,145.0,58.9,25280.0
2019,2.0,yes,11884.0,diesel,145.0,60.1,25285.0
2019,2.0,yes,11795.0,petrol,150.0,37.7,25390.0
2019,1.5,yes,3826.0,petrol,145.0,39.8,25450.0
2018,2.0,yes,15762.0,petrol,145.0,39.8,25475.0
2019,1.5,no,3500.0,petrol,145.0,43.5,25490.0
2019,2.1,yes,9054.0,diesel,145.0,51.4,25491.0
2019,1.5,no,6500.0,petrol,145.0,39.2,25495.0
2019,2.0,no,20.0,diesel,145.0,47.9,25498.0
2019,2.3,no,3011.0,petrol,145.0,34.5,25500.0
2018,2.0,yes,15598.0,petrol,150.0,38.2,25500.0
2020,1.5,yes,4325.0,petrol,145.0,39.8,25500.0
2020,2.0,no,1000.0,petrol,145.0,42.2,25500.0
2019,1.6,no,5000.0,diesel,145.0,51.4,25500.0
2019,2.0,no,3905.0,diesel,145.0,42.8,25520.0
2019,1.5,no,4116.0,petrol,145.0,39.8,25595.0
2017,3.0,yes,25014.0,diesel,145.0,57.6,25599.0
2017,2.0,yes,14883.0,petrol,145.0,43.5,25650.0
2019,2.1,yes,13500.0,diesel,145.0,51.4,25744.0
2020,1.6,yes,1000.0,petrol,145.0,37.2,25748.0
2019,2.0,yes,2000.0,diesel,145.0,47.9,25750.0
2017,2.0,yes,17039.0,diesel,145.0,55.4,25750.0
2019,1.5,yes,5123.0,petrol,145.0,38.7,25766.0
2019,1.5,yes,1649.0,petrol,145.0,44.1,25799.0
2018,2.1,yes,12145.0,diesel,145.0,58.9,25882.0
2019,2.0,yes,2258.0,diesel,145.0,62.8,25888.0
2020,2.0,yes,500.0,diesel,145.0,55.4,25940.0
2020,1.3,no,385.0,petrol,145.0,47.1,25980.0
2019,2.0,yes,5062.0,diesel,145.0,61.4,25980.0
2019,2.0,no,4059.0,diesel,145.0,42.2,25990.0
2017,2.0,yes,11479.0,diesel,145.0,62.8,25990.0
2019,2.0,no,8912.0,petrol,145.0,33.2,25995.0
2016,3.0,yes,21001.0,diesel,260.0,42.8,25995.0
2019,2.0,no,2422.0,diesel,145.0,52.3,25998.0
2019,2.0,no,2525.0,diesel,145.0,52.3,25998.0
2020,1.5,no,12.0,petrol,145.0,40.4,25999.0
2018,2.0,yes,25531.0,petrol,145.0,40.9,25999.0
2020,1.5,no,5000.0,petrol,145.0,44.1,25999.0
2020,1.5,no,5000.0,petrol,145.0,47.9,25999.0
2018,2.0,yes,19458.0,diesel,145.0,47.9,25999.0
2019,2.3,yes,8100.0,diesel,260.0,35.8,26000.0
2017,3.0,yes,22000.0,diesel,260.0,36.2,26000.0
2019,2.0,no,5200.0,petrol,145.0,39.2,26000.0
2018,2.0,yes,18815.0,petrol,145.0,39.8,26000.0
2019,1.5,yes,5731.0,petrol,145.0,40.9,26000.0
2019,2.0,no,1000.0,diesel,145.0,42.8,26000.0
2015,3.0,yes,52936.0,diesel,205.0,47.1,26000.0
2018,2.0,yes,9211.0,diesel,145.0,50.4,26000.0
2019,2.1,yes,4705.0,diesel,145.0,56.5,26199.0
2019,2.3,no,3775.0,petrol,145.0,34.5,26250.0
2019,2.0,yes,4413.0,petrol,145.0,38.2,26299.0
2019,2.0,yes,2529.0,diesel,145.0,50.4,26299.0
2019,2.0,yes,4001.0,diesel,145.0,56.5,26420.0
2019,2.0,no,3172.0,diesel,145.0,55.4,26450.0
2019,1.5,yes,1800.0,diesel,145.0,58.9,26490.0
2019,2.0,yes,3350.0,diesel,145.0,67.3,26499.0
2015,2.0,no,35977.0,diesel,200.0,45.6,26500.0
2019,2.0,yes,6109.0,diesel,145.0,50.4,26500.0
2020,1.3,yes,2563.0,petrol,145.0,53.3,26590.0
2019,2.0,no,5862.0,diesel,145.0,47.9,26599.0
2017,3.0,yes,33848.0,diesel,145.0,42.8,26600.0
2018,2.0,yes,16132.0,diesel,145.0,57.7,26690.0
2019,2.0,no,3710.0,diesel,145.0,53.3,26720.0
2019,2.0,yes,7622.0,petrol,145.0,31.7,26850.0
2020,2.0,yes,4521.0,diesel,145.0,50.4,26880.0
2020,1.5,no,4000.0,petrol,145.0,40.9,26888.0
2019,2.0,yes,2400.0,diesel,145.0,50.4,26900.0
2019,2.0,yes,123.0,petrol,145.0,38.7,26972.0
2019,2.0,yes,1624.0,petrol,145.0,38.7,26990.0
2019,2.0,yes,5214.0,petrol,145.0,40.9,26990.0
2019,2.0,yes,2250.0,diesel,145.0,50.4,26990.0
2019,2.0,yes,11267.0,diesel,145.0,50.4,26990.0
2019,2.0,yes,2300.0,petrol,145.0,31.7,26995.0
2019,1.5,no,1500.0,petrol,145.0,42.2,26995.0
2019,2.0,yes,4250.0,diesel,145.0,50.4,26995.0
2020,2.0,yes,1500.0,diesel,145.0,51.4,26995.0
2018,2.0,yes,6286.0,petrol,145.0,39.8,26998.0
2020,2.0,yes,4381.0,diesel,145.0,46.3,26999.0
2019,2.0,yes,3496.0,diesel,145.0,56.5,26999.0
2019,1.6,no,2000.0,petrol,145.0,34.9,27000.0
2017,2.1,yes,14819.0,diesel,150.0,56.5,27000.0
2019,2.0,yes,5810.0,diesel,145.0,37.2,27039.0
2019,2.0,no,6635.0,diesel,145.0,47.9,27190.0
2019,1.5,yes,754.0,petrol,145.0,46.3,27199.0
2018,2.0,yes,5002.0,petrol,145.0,47.1,27225.0
2019,1.5,no,2485.0,petrol,145.0,39.8,27250.0
2020,2.0,yes,2317.0,diesel,145.0,49.6,27295.0
2019,2.0,yes,9253.0,diesel,145.0,39.8,27400.0
2019,2.0,yes,3904.0,petrol,145.0,40.4,27400.0
2019,2.0,yes,123.0,diesel,145.0,51.4,27410.0
2019,2.0,yes,5432.0,diesel,145.0,47.1,27444.0
2019,2.0,yes,10283.0,petrol,145.0,32.8,27489.0
2019,2.0,yes,5000.0,petrol,145.0,39.8,27491.0
2020,1.5,yes,5588.0,petrol,150.0,39.2,27500.0
2019,1.5,no,5000.0,petrol,145.0,42.2,27500.0
2019,2.3,no,7069.0,petrol,145.0,34.5,27580.0
2014,3.0,yes,35881.0,diesel,240.0,44.8,27581.0
2019,2.0,yes,3571.0,petrol,145.0,39.8,27637.0
2019,2.0,yes,7188.0,petrol,145.0,38.2,27640.0
2017,2.0,yes,15899.0,diesel,145.0,57.7,27750.0
2019,2.0,yes,4000.0,diesel,145.0,51.4,27761.0
2019,2.0,yes,10892.0,petrol,145.0,32.8,27790.0
2019,2.0,yes,1282.0,diesel,145.0,47.9,27795.0
2019,2.0,yes,6621.0,diesel,145.0,61.4,27810.0
2015,3.0,yes,44087.0,diesel,200.0,47.1,27844.0
2019,2.0,yes,1500.0,petrol,145.0,39.8,27888.0
2019,1.5,yes,1498.0,petrol,145.0,44.1,27950.0
2019,2.0,no,3367.0,diesel,150.0,54.3,27975.0
2016,2.0,yes,31664.0,diesel,160.0,50.4,27980.0
2020,1.5,no,3890.0,petrol,145.0,43.5,27989.0
2019,1.5,no,5000.0,petrol,145.0,39.8,27990.0
2019,1.5,yes,1538.0,petrol,145.0,36.7,27991.0
2019,2.0,yes,2100.0,diesel,145.0,50.4,27991.0
2019,2.3,no,9125.0,petrol,145.0,34.5,27995.0
2017,2.0,yes,4495.0,petrol,145.0,47.1,27995.0
2020,2.0,no,1000.0,diesel,145.0,54.3,27995.0
2015,3.0,yes,24188.0,diesel,200.0,47.1,27998.0
2019,2.0,yes,5405.0,petrol,145.0,31.4,27999.0
2020,2.0,yes,1000.0,diesel,145.0,52.3,27999.0
2019,1.5,yes,5240.0,petrol,145.0,36.7,28000.0
2019,2.0,yes,3000.0,petrol,145.0,39.8,28000.0
2019,2.0,yes,6596.0,diesel,145.0,47.1,28000.0
2019,2.0,yes,4887.0,diesel,145.0,47.9,28000.0
2019,2.0,yes,5999.0,petrol,145.0,37.7,28010.0
2018,2.0,yes,10656.0,diesel,145.0,70.6,28306.0
2017,2.0,yes,15336.0,petrol,150.0,43.5,28350.0
2019,2.0,yes,6899.0,petrol,145.0,32.8,28366.0
2019,2.0,yes,5347.0,diesel,145.0,45.6,28376.0
2019,1.5,yes,5364.0,petrol,145.0,38.2,28396.0
2019,2.0,yes,6826.0,petrol,145.0,33.2,28490.0
2019,2.0,yes,6000.0,petrol,145.0,35.3,28490.0
2019,2.0,yes,2000.0,diesel,145.0,44.8,28490.0
2019,2.0,yes,5064.0,diesel,145.0,56.5,28490.0
2017,2.1,yes,30199.0,diesel,145.0,56.5,28490.0
2020,2.0,yes,101.0,petrol,145.0,38.7,28500.0
2015,3.0,yes,61287.0,diesel,200.0,47.9,28500.0
2017,3.0,yes,52911.0,petrol,300.0,34.0,28590.0
2019,2.0,yes,8765.0,petrol,145.0,37.7,28610.0
2018,5.0,no,17876.0,petrol,145.0,20.9,28615.0
2019,2.0,yes,8192.0,diesel,145.0,39.8,28695.0
2019,2.0,no,123.0,diesel,145.0,56.5,28820.0
2019,3.0,yes,123.0,petrol,145.0,39.8,28861.0
2019,3.0,yes,123.0,petrol,145.0,39.8,28861.0
2019,2.0,no,6500.0,diesel,145.0,40.9,28888.0
2019,2.3,yes,500.0,diesel,260.0,35.8,28945.0
2019,2.3,yes,500.0,diesel,260.0,35.8,28945.0
2018,2.3,yes,13500.0,diesel,260.0,35.8,28950.0
2019,2.0,yes,8501.0,diesel,145.0,61.4,28980.0
2018,3.0,yes,40820.0,petrol,145.0,39.2,28988.0
2018,2.3,yes,10000.0,diesel,240.0,35.8,28990.0
2019,2.2,yes,7921.0,diesel,145.0,42.8,28990.0
2015,3.0,no,37538.0,petrol,325.0,32.1,29197.0
2019,3.0,yes,10119.0,diesel,145.0,38.2,29290.0
2019,2.0,yes,3300.0,diesel,150.0,37.2,29295.0
2019,2.0,yes,2094.0,petrol,150.0,32.8,29299.0
2017,3.0,yes,28871.0,diesel,145.0,45.6,29300.0
2019,1.5,yes,150.0,petrol,145.0,38.7,29450.0
2017,3.0,yes,30000.0,diesel,145.0,42.8,29450.0
2019,2.0,yes,5675.0,petrol,145.0,31.7,29495.0
2019,2.0,yes,4999.0,diesel,145.0,64.2,29495.0
2019,2.0,yes,11707.0,petrol,150.0,32.8,29499.0
2018,2.1,yes,3000.0,diesel,145.0,47.9,29500.0
2019,2.0,yes,123.0,diesel,145.0,48.7,29770.0
2019,2.0,yes,1550.0,diesel,145.0,62.8,29850.0
2019,2.0,yes,1646.0,petrol,145.0,44.1,29890.0
2019,2.0,yes,2633.0,petrol,150.0,31.4,29900.0
2019,2.0,yes,1664.0,diesel,145.0,61.4,29903.0
2019,2.0,yes,8980.0,diesel,145.0,45.6,29950.0
2019,2.0,yes,5000.0,diesel,145.0,48.7,29950.0
2019,2.0,yes,4951.0,diesel,145.0,64.2,29950.0
2019,2.0,yes,5384.0,petrol,145.0,30.4,29970.0
2019,2.0,yes,5962.0,petrol,305.0,37.7,29980.0
2020,1.5,yes,250.0,petrol,145.0,39.8,29989.0
2017,3.0,yes,22640.0,petrol,145.0,37.7,29990.0
2019,2.0,no,16.0,diesel,150.0,54.3,29990.0
2019,2.0,yes,4850.0,diesel,145.0,61.4,29990.0
2020,2.0,no,2000.0,diesel,145.0,42.8,29995.0
2019,2.0,no,4000.0,diesel,145.0,42.8,29995.0
2019,3.0,yes,999.0,diesel,145.0,53.3,29995.0
2019,2.0,yes,3457.0,diesel,145.0,55.4,29995.0
2019,2.0,yes,2343.0,diesel,145.0,61.4,29995.0
2018,2.3,yes,3000.0,petrol,145.0,28.8,29998.0
2019,2.0,yes,10000.0,diesel,145.0,39.2,29999.0
2020,1.5,no,2000.0,petrol,150.0,42.2,29999.0
2019,2.0,yes,3936.0,petrol,145.0,47.9,29999.0
2020,2.0,yes,110.0,petrol,145.0,38.7,30000.0
2019,2.0,yes,10021.0,diesel,145.0,39.2,30000.0
2019,2.0,yes,5999.0,diesel,145.0,47.9,30000.0
2019,2.0,no,56.0,diesel,145.0,52.3,30061.0
2019,2.0,yes,3500.0,petrol,145.0,32.5,30190.0
2019,2.0,yes,2225.0,diesel,145.0,55.4,30249.0
2019,2.0,yes,1278.0,petrol,145.0,34.5,30490.0
2019,2.0,yes,6500.0,diesel,145.0,47.9,30495.0
2019,2.0,yes,6000.0,petrol,145.0,40.9,30500.0
2019,1.6,yes,4999.0,petrol,145.0,44.8,30500.0
2019,2.0,yes,3000.0,petrol,145.0,47.1,30670.0
2019,2.0,yes,2614.0,diesel,150.0,45.6,30684.0
2019,2.0,yes,123.0,diesel,145.0,60.1,30766.0
2019,2.0,yes,6300.0,diesel,145.0,50.4,30850.0
2019,2.0,no,999.0,diesel,145.0,54.3,30888.0
2019,2.0,yes,1955.0,petrol,145.0,32.8,30916.0
2018,5.0,yes,9268.0,petrol,145.0,23.5,30927.0
2019,2.0,yes,2000.0,diesel,145.0,39.2,30950.0
2020,2.0,yes,10.0,petrol,145.0,39.8,30990.0
2019,2.0,no,4532.0,diesel,145.0,42.8,30990.0
